image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,open_r,close_r,extra_dilate,area_thresh,area_iters_small,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,after_fill,after_geom,after_road,after_border,after_texture,after_lane,after_merge,reduced_by_fill,reduced_by_geom,reduced_by_road,reduced_by_border,reduced_by_texture,reduced_by_lane,merged_pairs,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,delta_vs,delta_ss,delta_hs,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,why_removed,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,673,32050,1244,2,1,1,2,1,2,4,1,1100,1,0.05481769144535065,0.01025646086782217,197,0.028057819232344627,0.16273202002048492,0.02461834065616131,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"632,761,719,795",3080,0.403896,0.085802,0.170270,0.882792,0.154341,0.050865,0.468425,3.868178,0.497607,0.092412,0.136544,0.235383,0.4038961038961039,0.08580168336629868,3.8681777975322578,0.8827922077922078,,,2025-11-06 19:03:00,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1459,1643,1,1,1,1,1,2,4,1,1100,1,0.053538840264081955,0.013291344977915287,1498,0.028458988294005394,0.20857161283493042,0.02475125715136528,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"944,824,1043,860",3700,0.441892,0.151817,0.223798,0.867838,0.807339,0.125701,0.596192,4.162961,0.518915,0.179318,0.188008,0.290379,0.4418918918918919,0.15181700885295868,4.162961485627704,0.8678378378378379,,,2025-11-06 19:03:01,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1481,1928,2,1,1,2,1,2,4,1,1100,1,0.051732905209064484,0.02911188267171383,4958,0.030039837583899498,0.4007585942745209,0.025460679084062576,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"614,733,695,798",5412,0.356245,0.329488,0.193861,0.663525,1.000000,0.285978,0.426989,3.197698,0.293438,-0.256313,0.141745,0.207839,0.35624538063562455,0.32948794960975647,3.1976981677822662,0.6635254988913526,,,2025-11-06 19:03:03,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1643,2488,3,1,1,3,1,2,4,1,1100,1,0.051254961639642715,0.02392519637942314,4889,0.027935126796364784,0.32137998938560486,0.02255946397781372,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"966,815,1063,873",5782,0.430301,0.257844,0.267382,0.740920,1.000000,0.235889,0.581377,3.539269,0.243421,-0.199806,0.218983,0.123445,0.4303009339328952,0.2578440010547638,3.5392690520265724,0.7409200968523002,,,2025-11-06 19:03:05,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,656,24131,987,1,1,1,1,1,2,4,1,1100,1,0.048791639506816864,0.016392262652516365,1802,0.02663743868470192,0.20643456280231476,0.02364545688033104,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"638,767,708,805",2769,0.356446,0.104686,0.430220,0.843987,0.882472,0.144882,0.507018,4.060884,0.454867,0.016579,0.315314,0.005828,0.3564463705308776,0.10468580573797226,4.060884340840309,0.8439869989165764,,,2025-11-06 19:03:07,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1474,1706,1,1,1,1,1,2,4,1,1100,1,0.05088598653674126,0.015236839652061462,1714,0.027202896773815155,0.24228623509407043,0.023455722257494926,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"977,829,1043,879",3417,0.498683,0.147819,0.515046,0.897864,0.905516,0.144505,0.596295,4.047627,0.318942,0.054676,0.466110,0.055601,0.4986830553116769,0.14781907200813293,4.047626827555368,0.8978636230611647,,,2025-11-06 19:03:09,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1842,2572,3,2,2,3,2,2,4,1,1100,1,0.051259517669677734,0.015196113847196102,1197,0.029423274099826813,0.22907458245754242,0.026650231331586838,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,1,"582,732,706,795",8000,0.321500,0.115535,0.195511,0.706250,0.344868,0.063882,0.394642,3.464333,0.690161,-0.014359,0.174479,0.075744,0.3215,0.11553458869457245,3.4643329001824634,0.70625,merge,,2025-11-06 19:03:11,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1536,2093,2,2,2,2,2,2,4,1,1100,1,0.0515306182205677,0.02320927008986473,4274,0.029489129781723022,0.34845098853111267,0.024845803156495094,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,1,"957,808,1041,854",3995,0.439299,0.244634,0.224930,0.550438,1.000000,0.094023,0.647246,2.584974,0.367060,0.140431,0.146817,0.015954,0.43929912390488113,0.24463370442390442,2.5849740371264627,0.5504380475594494,merge,,2025-11-06 19:03:12,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1427,1753,1,1,1,1,1,2,4,1,1100,1,0.055606551468372345,0.023055683821439743,3067,0.026393748819828033,0.34356623888015747,0.022651880979537964,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"619,745,697,793",3871,0.448205,0.266959,0.150215,0.738052,1.000000,0.294836,0.435011,3.252836,0.690940,-0.262716,0.128755,0.254843,0.4482045982950142,0.26695916056632996,3.2528357051154533,0.7380521828984759,,,2025-11-06 19:03:14,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1820,2581,5,1,1,5,1,2,4,1,1100,1,0.05943386256694794,0.021223099902272224,3441,0.02512599527835846,0.2719547152519226,0.020457923412322998,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"957,821,1055,875",5445,0.474013,0.209432,0.201556,0.810652,1.000000,0.230269,0.620320,3.586726,0.691039,-0.192640,0.178215,0.036707,0.47401285583103764,0.2094322144985199,3.586725517587029,0.8106519742883379,,,2025-11-06 19:03:16,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
