image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,4091,37079,43244,30,2,6,30,6,0.05481769144535065,0.01025646086782217,197,0.025448501110076904,0.16100330650806427,0.02088935859501362,6,1,"632,762,718,794",2871,0.506095,0.078608,0.158142,0.878788,0.134893,0.042422,0.458538,3.879402,0.489942,0.5060954371299199,0.07860781252384186,3.879402258874128,0.8787878787878788,fill;geom,,2025-10-29 14:01:18,237a17b,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,4187,36777,40411,17,3,3,17,3,0.053538840264081955,0.013291344977915287,1498,0.025746749714016914,0.2085711508989334,0.020875686779618263,3,1,"946,824,1033,859",3168,0.631629,0.133939,0.197219,0.859217,0.721139,0.112025,0.573164,4.213742,0.552748,0.6316287878787878,0.13393941521644592,4.213741857588282,0.8592171717171717,fill;geom,,2025-10-29 14:01:20,237a17b,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,2132,2292,2598,1,1,1,1,1,0.051732905209064484,0.02911188267171383,4958,0.027368567883968353,0.40019118785858154,0.021602017804980278,1,1,"615,734,693,796",4977,0.515973,0.304336,0.197296,0.643560,1.000000,0.284761,0.446779,3.290607,0.059245,0.5159734779987944,0.3043362498283386,3.2906070869596826,0.6435603777375929,,,2025-10-29 14:01:22,237a17b,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,2132,2551,3255,1,1,1,1,1,0.051254961639642715,0.02392519637942314,4889,0.025152789428830147,0.32137998938560486,0.018964601680636406,1,1,"967,823,1061,871",4655,0.642535,0.246046,0.261190,0.705048,1.000000,0.209803,0.588019,3.647912,0.095595,0.6425349087003223,0.24604563415050507,3.6479122862561457,0.705048335123523,,,2025-10-29 14:01:24,237a17b,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,3323,28640,32759,16,2,3,16,3,0.048791639506816864,0.016392262652516365,1802,0.023918582126498222,0.20068415999412537,0.02000497467815876,3,1,"639,768,707,803",2484,0.413849,0.091319,0.404955,0.847021,0.833658,0.110803,0.510664,4.169950,0.514667,0.4138486312399356,0.09131904691457748,4.169950012723791,0.8470209339774557,geom,,2025-10-29 14:01:26,237a17b,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,4213,34024,41348,16,3,5,16,5,0.05088598653674126,0.015236839652061462,1714,0.02443605661392212,0.2422540783882141,0.01985824480652809,5,1,"978,830,1042,878",3185,0.675667,0.127471,0.460752,0.894819,0.786245,0.120894,0.612057,4.169822,0.241386,0.6756671899529042,0.12747149169445038,4.1698215419016345,0.8948194662480377,geom;border,,2025-10-29 14:01:27,237a17b,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,2132,32954,3485,3,2,2,3,2,0.051259517669677734,0.015196113847196102,1197,0.026757314801216125,0.22729593515396118,0.022725798189640045,2,1,"584,748,703,793",5520,0.539855,0.105106,0.188364,0.651449,0.316443,0.043363,0.471216,3.502730,0.586327,0.5398550724637681,0.1051056906580925,3.5027304362879432,0.6514492753623189,geom,,2025-10-29 14:01:29,237a17b,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,2132,2377,2664,4,3,2,4,2,0.0515306182205677,0.02320927008986473,4274,0.026926076039671898,0.34845098853111267,0.02115718089044094,2,1,"982,813,1040,853",2419,0.534932,0.252864,0.269667,0.430757,1.000000,0.239388,0.701827,1.740661,0.256635,0.5349317899958661,0.25286445021629333,1.7406607815645112,0.43075651095494005,geom,,2025-10-29 14:01:31,237a17b,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,2132,2277,2481,1,1,1,1,1,0.055606551468372345,0.023055683821439743,3067,0.023581068962812424,0.34331437945365906,0.0190880224108696,1,1,"621,745,696,792",3648,0.623904,0.234618,0.145692,0.731360,0.998682,0.283812,0.444615,3.774725,0.648516,0.6239035087719298,0.23461833596229553,3.774724739334867,0.731359649122807,,,2025-10-29 14:01:33,237a17b,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.5,1.5,99.5,,,,0.9,,0.06,,,,,,0.2,,,2132,2574,2933,1,1,1,1,1,0.05943386256694794,0.021223099902272224,3441,0.02235952951014042,0.2719547152519226,0.016964368522167206,1,1,"961,822,1052,874",4876,0.594545,0.202313,0.194128,0.794299,1.000000,0.215589,0.614660,3.732106,0.706562,0.5945447087776866,0.20231308043003082,3.7321061407175566,0.794298605414274,,,2025-10-29 14:01:35,237a17b,./config/ROI.config,r101_os8_base_cty.pth
