image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,620,39897,1516,3,1,1,3,1,0.05481769144535065,0.01025646086782217,515,0.02864701859652996,0.16302703320980072,0.025479866191744804,1,1,"631,760,719,795",3204,0.473159,0.079104,0.153554,0.887016,0.229551,0.044822,0.471645,3.877385,0.489577,0.4731585518102372,0.0791044533252716,3.87738522536476,0.8870162297128589,,,2025-10-30 10:23:25,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,30989,2234,1,1,1,1,1,0.053538840264081955,0.013291344977915287,1834,0.029072634875774384,0.20857170224189758,0.02564687281847,1,1,"941,823,1045,861",4095,0.543346,0.132343,0.191022,0.876679,0.782921,0.101345,0.596340,4.276936,0.489285,0.5433455433455433,0.1323431432247162,4.276935900638115,0.8766788766788767,,,2025-10-30 10:23:26,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,1976,2348,1,1,1,1,1,0.051732905209064484,0.02911188267171383,5431,0.030640196055173874,0.4010196030139923,0.02634376846253872,1,1,"613,732,697,799",5780,0.406228,0.316122,0.197583,0.666263,1.000000,0.295653,0.410935,3.236325,0.166795,0.40622837370242215,0.3161218762397766,3.236325472282069,0.6662629757785468,,,2025-10-30 10:23:28,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,2272,3009,2,1,2,2,2,0.051254961639642715,0.02392519637942314,5300,0.028567563742399216,0.32137998938560486,0.02349391207098961,2,1,"964,813,1064,873",6161,0.488232,0.248211,0.260621,0.753449,1.000000,0.234452,0.573151,3.574045,0.095273,0.4882324298003571,0.2482113093137741,3.5740452955405013,0.7534491154033436,fill,,2025-10-30 10:23:30,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,648,31832,1258,1,1,1,1,1,0.048791639506816864,0.016392262652516365,2145,0.027250491082668304,0.20772284269332886,0.02455826662480831,1,1,"636,766,709,807",3108,0.404440,0.094384,0.401086,0.850708,0.886237,0.148842,0.488181,4.172378,0.481966,0.40444015444015446,0.09438437223434448,4.172378469220968,0.8507078507078507,,,2025-10-30 10:23:32,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,28317,2223,1,1,1,1,1,0.05088598653674126,0.015236839652061462,1993,0.027830000966787338,0.24229364097118378,0.024400683119893074,1,1,"975,828,1045,880",3763,0.588892,0.132433,0.450370,0.901674,0.871841,0.119072,0.574636,4.188140,0.245717,0.5888918416157322,0.1324329376220703,4.188140109849268,0.9016741961201169,,,2025-10-30 10:23:33,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,30229,3501,4,2,2,4,2,0.051259517669677734,0.015196113847196102,2182,0.03002145327627659,0.22966766357421875,0.027566680684685707,2,2,"582,731,704,796|673,729,715,782",8118;2322,0.425721;0.385444,0.103978;0.076904,0.172023;0.150137,0.707933;0.831180,0.414931;0.253631,0.039523;0.016089,0.406142;0.487448,3.593977;3.351748,0.651542;0.077386,0.4055821019802869,0.09044117107987404,3.4728626948877284,0.7695565028236611,,,2025-10-30 10:23:35,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,1982,2194,3,3,1,3,1,0.0515306182205677,0.02320927008986473,4679,0.030067667365074158,0.34845098853111267,0.02567482180893421,1,1,"934,805,1042,855",5559,0.394136,0.232986,0.209352,0.632308,1.000000,0.056692,0.608536,2.973687,0.504403,0.39413563590573847,0.2329864799976349,2.973687192887195,0.6323079690591833,,,2025-10-30 10:23:37,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,1922,2129,1,1,1,1,1,0.055606551468372345,0.023055683821439743,3415,0.027030231431126595,0.3436211347579956,0.023561282083392143,1,1,"613,744,699,794",4437,0.470814,0.253325,0.147484,0.740590,1.000000,0.301787,0.439289,3.427339,0.694806,0.4708136128014424,0.2533247172832489,3.4273385897054496,0.7405904890691909,,,2025-10-30 10:23:38,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,2402,2831,1,1,1,1,1,0.05943386256694794,0.021223099902272224,3831,0.02575804851949215,0.2719547152519226,0.021306684240698814,1,1,"955,820,1056,876",5814,0.486928,0.205518,0.196005,0.817853,1.000000,0.223319,0.617495,3.673577,0.706959,0.4869281045751634,0.20551836490631104,3.6735769561029676,0.8178534571723426,,,2025-10-30 10:23:40,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092201_141423.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,0.07999999821186066,0.026447536423802376,0.021469810977578163,0.95,0.04684385685250163,0.085,0.07999999821186066,0.04684385685250163,0.07999999821186066,0.07855759292840958,0.085,0.085,0.065,True,0,29581,0,0,0,0,0,0,0.05003628879785538,0.013229290023446083,891,0.026447536423802376,0.07999999821186066,0.02349129132926464,0,0,,,,,,,,,,,,,,,,,,2025-10-30 10:23:42,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092300_016273.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,0.12487067401409148,0.025639429688453674,0.024303875863552094,0.95,0.04872811175882816,0.085,0.12487067401409148,0.04872811175882816,0.12487067401409148,0.12487067401409148,0.12487067401409148,0.12487067401409148,0.10487067401409148,False,1706,2016,0,1,1,0,1,0,0.05314430594444275,0.01999576762318611,2774,0.025639429688453674,0.3341643810272217,0.021859681233763695,0,0,,,,,,,,,,,,,,,,,,2025-10-30 10:23:43,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092857_233241.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,403,28356,798,1,1,1,1,1,0.04338494688272476,0.016957486048340797,4170,0.02743958868086338,0.16045843064785004,0.024230824783444405,1,1,"525,753,570,792",1840,0.433696,0.090134,0.058077,0.740761,0.784461,0.128074,0.414105,3.987917,0.271366,0.43369565217391304,0.09013360738754272,3.9879170347448847,0.7407608695652174,,,2025-10-30 10:23:45,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093004_721441.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,2719,2185,4,3,1,4,1,0.04457761347293854,0.024718351662158966,5145,0.02947348542511463,0.2228030413389206,0.02473422884941101,1,1,"944,806,1041,871",6468,0.337817,0.143535,0.198166,0.640847,0.931808,0.096247,0.512430,3.395995,0.553933,0.3378169449598021,0.14353521168231964,3.3959948919382366,0.6408472479901052,,,2025-10-30 10:23:46,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093147_453152.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,402,28928,1097,2,1,1,2,1,0.04250150918960571,0.014582897536456585,3111,0.028918836265802383,0.17495813965797424,0.025541692972183228,1,1,"533,747,588,799",2968,0.369609,0.082558,0.096881,0.784704,0.702826,0.113332,0.432920,4.145173,0.503365,0.3696091644204852,0.08255761861801147,4.145173332919652,0.7847035040431267,,,2025-10-30 10:23:48,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093246_455898.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,16889,5643,4,2,4,4,4,0.04132026433944702,0.024744108319282532,3737,0.02790643461048603,0.1879345327615738,0.024193568155169487,4,2,"984,721,1059,815|969,799,1079,872",7220;8214,0.206233;0.493304,0.075116;0.096907,0.032002;0.075523,0.933380;0.797297,0.159167;0.801579,0.020244;0.131245,0.568759;0.578245,3.932896;4.324297,0.110241;0.266668,0.34976840095317296,0.08601146563887596,4.1285965747795705,0.8653383993411694,fill,,2025-10-30 10:23:50,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093355_273452.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,0.07999996095895767,0.026865027844905853,0.01927204057574272,0.95,0.04517346639186144,0.085,0.07999996095895767,0.04517346639186144,0.07999996095895767,0.07999996095895767,0.085,0.085,0.065,True,180,25818,414,2,2,1,2,1,0.04012371227145195,0.01071240846067667,1499,0.026865027844905853,0.1611940562725067,0.02379744127392769,1,0,,,,,,,,,,,,,,,,geom,,2025-10-30 10:23:52,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093515_393205.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1040,32096,5633,1,1,1,1,1,0.03884505853056908,0.01392461359500885,1550,0.02884609065949917,0.20129606127738953,0.025214247405529022,1,1,"1003,803,1166,902",16400,0.343476,0.078163,0.041115,0.879207,0.253506,0.005177,0.629024,4.193839,0.248330,0.3434756097560976,0.07816261798143387,4.193838669987228,0.8792073170731707,,,2025-10-30 10:23:53,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093643_101825.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,0.07999998331069946,0.027880162000656128,0.019754962995648384,0.95,0.04664737684652209,0.085,0.07999998331069946,0.04664737684652209,0.07999998331069946,0.07999998331069946,0.085,0.085,0.065,True,82,29122,248,1,1,1,1,1,0.03822329640388489,0.010276077315211296,1134,0.027880162000656128,0.19558808207511902,0.024746324867010117,1,0,,,,,,,,,,,,,,,,geom,,2025-10-30 10:23:55,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093744_345036.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,439,30813,1692,4,1,1,4,1,0.04020724445581436,0.01659344881772995,2096,0.028955765068531036,0.19415457546710968,0.025439560413360596,1,1,"1035,837,1110,894",4408,0.383848,0.080675,0.328457,0.873866,0.898345,0.188642,0.615723,4.308566,0.279249,0.3838475499092559,0.08067462593317032,4.3085663709862985,0.8738656987295825,,,2025-10-30 10:23:57,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_094223_985795.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,1879,1961,1,1,1,1,1,0.03733464702963829,0.017122728750109673,2288,0.025115491822361946,0.340372234582901,0.02139853872358799,1,1,"590,748,666,788",3157,0.607856,0.221311,0.369706,0.679443,0.947890,0.203881,0.518758,4.172236,0.824277,0.6078555590750713,0.2213108092546463,4.172236475120098,0.6794425087108014,,,2025-10-30 10:23:58,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_094358_537285.jpg,1080,1920,468414,426293,standardized,1.2,1.2,99.6,,,,0.95,,0.085,,,,,,0.2,,,1706,19373,4536,1,1,2,1,2,0.03644117712974548,0.011982563883066177,1620,0.026330072432756424,0.2612086236476898,0.0224728062748909,2,1,"985,801,1174,891",17290,0.262348,0.103008,0.071894,0.895200,0.354497,0.102317,0.602471,4.255536,0.215056,0.2623481781376518,0.10300806164741516,4.255536258894574,0.8951995373048005,geom,,2025-10-30 10:24:00,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
