image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,open_r,close_r,extra_dilate,area_thresh,area_iters_small,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,after_fill,after_geom,after_road,after_border,after_texture,after_lane,after_merge,reduced_by_fill,reduced_by_geom,reduced_by_road,reduced_by_border,reduced_by_texture,reduced_by_lane,merged_pairs,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_0_20251020_113739_049258.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.07999999821186066,0.038082122802734375,0.024972887709736824,1.0,0.0630550105124712,0.105,0.07999999821186066,0.0630550105124712,0.105,-0.01,0.105,0.105,0.09,True,324,378,455,1,1,1,1,1,2,3,1,1400,1,0.03325749188661575,0.014150703325867653,820,0.038082122802734375,0.22987306118011475,0.03058568574488163,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"987,492,1024,527",1368,0.332602,0.144320,0.286352,0.771930,0.846154,0.157431,0.851937,4.220748,0.613839,0.33260233918128657,0.14431986212730408,4.220747628652805,0.7719298245614035,,,2025-11-05 11:21:31,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_0_20251020_113842_843385.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.07999999821186066,0.03946803882718086,0.024599021300673485,1.0,0.06406706012785435,0.105,0.07999999821186066,0.06406706012785435,0.105,-0.01,0.105,0.105,0.09,True,180,259,383,1,1,1,1,1,2,3,1,1400,1,0.03306419774889946,0.013409021310508251,677,0.03946803882718086,0.2183236926794052,0.03258224576711655,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"1166,411,1201,442",1152,0.332465,0.120520,0.294394,0.789931,0.754569,0.136407,0.688478,3.997917,0.628868,0.3324652777777778,0.12051951140165329,3.99791657611319,0.7899305555555556,,,2025-11-05 11:21:33,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112119_612220.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.09480170365423037,0.04382392019033432,0.025369426235556602,1.0,0.06919334642589092,0.105,0.09480170365423037,0.06919334642589092,0.105,-0.01,0.105,0.105,0.09,True,703,830,978,1,1,1,1,1,2,3,1,1400,1,0.04706606641411781,0.019285406917333603,1268,0.04382392019033432,0.374335378408432,0.03878705948591232,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"953,489,1017,528",2600,0.376154,0.191571,0.148101,0.827308,0.901840,0.249837,0.810085,4.715934,0.761814,0.37615384615384617,0.1915714293718338,4.715934325661221,0.8273076923076923,,,2025-11-05 11:21:35,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112316_314459.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.3876946873962909,0.03992683067917824,0.03588983416557312,1.0,0.07581666484475136,0.105,0.3876946873962909,0.07581666484475136,0.3876946873962909,-0.01,0.3876946873962909,0.3876946873962909,0.3726946873962909,False,784,868,1316,1,1,1,1,1,2,3,1,1400,1,0.04780277982354164,0.035548221319913864,3199,0.03992683067917824,0.5157603621482849,0.030755095183849335,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"960,490,1035,532",3268,0.401775,0.405135,0.326049,0.684823,1.000000,0.478542,0.904308,3.429218,0.411712,0.4017747858017136,0.40513527393341064,3.4292184032862325,0.6848225214198287,,,2025-11-05 11:21:36,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112341_022139.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.31748181730509056,0.03937200829386711,0.03234150633215904,1.0,0.07171351462602615,0.105,0.31748181730509056,0.07171351462602615,0.31748181730509056,-0.01,0.31748181730509056,0.31748181730509056,0.30248181730509055,False,784,880,1216,1,1,1,1,1,2,3,1,1400,1,0.04578777402639389,0.027028897777199745,2380,0.03937200829386711,0.41042211651802063,0.03032746911048889,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"1135,403,1197,435",2079,0.577682,0.341745,0.353131,0.687350,1.000000,0.359469,0.675654,3.366099,0.748227,0.5776815776815777,0.34174472093582153,3.3660993355294258,0.6873496873496874,,,2025-11-05 11:21:38,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112415_265400.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.2516252007335448,0.03934416547417641,0.02895982190966606,1.0,0.06830398738384247,0.105,0.2516252007335448,0.06830398738384247,0.2516252007335448,-0.01,0.2516252007335448,0.2516252007335448,0.23662520073354476,False,784,878,1204,1,1,1,1,1,2,3,1,1400,1,0.04231672361493111,0.022297747433185577,1948,0.03934416547417641,0.35852763056755066,0.031210122630000114,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"953,472,1007,520",2695,0.446011,0.272639,0.721014,0.876809,1.000000,0.225016,0.795748,4.609380,0.260651,0.44601113172541745,0.27263855934143066,4.609380004414002,0.876808905380334,,,2025-11-05 11:21:40,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112443_840490.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.17696815058589707,0.03949224576354027,0.026594799011945724,1.0,0.06608704477548599,0.105,0.17696815058589707,0.06608704477548599,0.17696815058589707,-0.01,0.17696815058589707,0.17696815058589707,0.16196815058589709,False,784,912,1160,1,1,1,1,1,2,3,1,1400,1,0.04162433743476868,0.018151666969060898,1365,0.03949224576354027,0.2889098525047302,0.03152789920568466,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"1132,393,1191,431",2340,0.493590,0.203794,0.672877,0.887607,0.990476,0.133754,0.639090,4.714076,0.247285,0.4935897435897436,0.20379437506198883,4.714075969601414,0.8876068376068376,,,2025-11-05 11:21:42,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112548_368302.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.3169233582913885,0.04124294966459274,0.03168840706348419,1.0,0.07293135672807693,0.105,0.3169233582913885,0.07293135672807693,0.3169233582913885,-0.01,0.3169233582913885,0.3169233582913885,0.3019233582913885,False,784,1121,1526,1,1,1,1,1,2,3,1,1400,1,0.04555828124284744,0.029195591807365417,3397,0.04124294966459274,0.4034063220024109,0.03254629671573639,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"972,487,1045,525",2886,0.492723,0.319918,0.165655,0.615038,1.000000,0.314759,0.935614,3.054761,0.787949,0.49272349272349275,0.3199184834957123,3.0547611640368566,0.615038115038115,,,2025-11-05 11:21:43,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112619_505543.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.2300373924896121,0.04085947573184967,0.028053978458046913,1.0,0.06891345418989658,0.105,0.2300373924896121,0.06891345418989658,0.2300373924896121,-0.01,0.2300373924896121,0.2300373924896121,0.21503739248961212,False,784,1005,1411,1,1,1,1,1,2,3,1,1400,1,0.04333985224366188,0.02294635772705078,2527,0.04085947573184967,0.3122473657131195,0.03338247537612915,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"1157,408,1222,441",2244,0.531194,0.239551,0.181570,0.659537,1.000000,0.195319,0.595271,3.526280,0.887860,0.5311942959001783,0.23955146968364716,3.526279545158081,0.6595365418894831,,,2025-11-05 11:21:45,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112714_137414.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.43987455479800736,0.04126587510108948,0.037637557834386826,1.0,0.0789034329354763,0.105,0.43987455479800736,0.0789034329354763,0.43987455479800736,-0.01,0.43987455479800736,0.43987455479800736,0.42487455479800734,False,784,930,1381,1,1,1,1,1,2,3,1,1400,1,0.044827356934547424,0.0346345491707325,2978,0.04126587510108948,0.5013397336006165,0.03182025998830795,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"965,480,1027,523",2772,0.490981,0.435776,0.310527,0.625541,1.000000,0.440703,0.874936,3.305748,0.863161,0.49098124098124096,0.43577584624290466,3.3057475039168405,0.6255411255411255,,,2025-11-05 11:21:47,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
