image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,final_th,strong_pixels,weak_pixels,binary_pixels,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,1.0,0.349617063999176,0.2843084931373596,1.0,0.6339255571365356,0.1,0.9967234551906585,13150,29475,44551,31,4,0.05481769144535065,0.01025646086782217,0,0.349617063999176,1.0,0.30706146359443665,4,1,"1231,565,1278,633",3312,0.308877,0.834767,0.014897,0.951691,-1.000000,0.008387,0.407653,3.265143,0.015020,0.3088768115942029,0.8347670435905457,3.265142551080345,0.9516908212560387,geom,2025-10-23 16:11:56,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,0.20000000298023224,0.07027426362037659,0.056093934923410416,1.0,0.126368198543787,0.1,0.19914235383272172,12740,28557,45619,39,9,0.053538840264081955,0.013291344977915287,844,0.07027426362037659,0.20877483487129211,0.0618286207318306,9,2,"1202,569,1297,637|928,818,1027,868",6624;5100,0.360205;0.312941,0.169334;0.179077,0.017800;0.190444,0.949879;0.901961,0.000000;0.384085,0.006309;0.102823,0.430040;0.522255,3.296945;4.192877,0.030798;0.494172,0.336573245240125,0.17420537769794464,3.7449110277181172,0.9259200056834328,geom;border;texture,2025-10-23 16:11:58,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,0.2832545993328093,0.07117888331413269,0.05814922973513603,1.0,0.12932811304926872,0.1,0.25199634790420455,2132,2410,3419,1,1,0.051732905209064484,0.02911188267171383,4429,0.07117888331413269,0.4007585942745209,0.06348097324371338,1,1,"607,721,711,806",9030,0.378627,0.276116,0.184882,0.726910,0.940918,0.261149,0.460676,3.731268,0.260083,0.3786267995570321,0.2761157751083374,3.731267599224508,0.7269102990033223,,2025-10-23 16:11:59,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,0.23831138503551438,0.06617017090320587,0.055495746433734894,1.0,0.12166591733694077,0.1,0.22376226812600986,2132,3073,5846,1,1,0.051254961639642715,0.02392519637942314,4197,0.06617017090320587,0.32137998938560486,0.05635533481836319,1,1,"944,796,1097,890",14630,0.399590,0.216086,0.189407,0.873548,0.639925,0.172399,0.559459,4.219649,0.061979,0.3995898838004101,0.21608614921569824,4.219648995252941,0.8735475051264525,,2025-10-23 16:12:01,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,0.20000000298023224,0.0661318302154541,0.05453498288989067,1.0,0.12066681310534477,0.1,0.19671739473938943,12915,22449,34713,29,5,0.048791639506816864,0.016392262652516365,1356,0.0661318302154541,0.20696492493152618,0.05882163718342781,5,0,,,,,,,,,,,,,,,,geom,2025-10-23 16:12:03,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,0.20000000298023224,0.06707558780908585,0.05515290051698685,1.0,0.12222848832607269,0.1,0.19844633221626282,13044,26475,43896,32,6,0.05088598653674126,0.015236839652061462,1186,0.06707558780908585,0.24228623509407043,0.0586056187748909,6,2,"1217,564,1289,622|972,825,1033,887",4307;3906,0.200139;0.343830,0.169666;0.178059,0.014917;0.490085,0.948688;0.901434,0.000000;0.638868,0.002857;0.135507,0.424071;0.536228,3.285153;4.141730,0.029608;0.291646,0.27198465661170784,0.17386260628700256,3.713441402879469,0.9250609368927636,geom;border,2025-10-23 16:12:05,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,0.20000000298023224,0.0727158710360527,0.05581413209438324,1.0,0.12853000313043594,0.1,0.19999998807907104,2056,26430,39963,28,5,0.051259517669677734,0.015196113847196102,607,0.0727158710360527,0.2293664664030075,0.06637660413980484,5,2,"1463,358,1611,501|580,729,690,801",21456;8103,0.268596;0.303221,0.183559;0.183535,0.038181;0.191676,0.903570;0.714920,0.000000;0.205128,0.010400;0.072760,0.318192;0.431097,2.885925;3.227903,0.052994;0.652237,0.28590861305821774,0.18354711681604385,3.0569139059419363,0.8092452483972434,geom;border,2025-10-23 16:12:06,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,0.20000000298023224,0.07114110141992569,0.0581924207508564,1.0,0.1293335221707821,0.1,0.20000000298023224,1544,29467,45390,3,5,0.0515306182205677,0.02320927008986473,3550,0.07114110141992569,0.34845098853111267,0.061949796974658966,5,3,"981,760,1059,824|918,793,1045,861|1099,799,1168,862",5135;8832;4480,0.483350;0.409081;0.272545,0.177271;0.207142;0.169291,0.072228;0.167971;0.027249,0.897176;0.748415;0.909375,0.209508;0.669803;0.000000,0.040044;0.054083;0.077669,0.602140;0.566339;0.588926,3.993129;3.848652;3.721416,0.220433;0.442485;0.071706,0.3883249402099154,0.18456789354483286,3.8486523117735363,0.8971762414800389,geom,2025-10-23 16:12:08,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,0.20183390665054293,0.06372106820344925,0.053827106952667236,1.0,0.11754817515611649,0.1,0.20000000298023224,1719,20414,2735,1,1,0.055606551468372345,0.023055683821439743,2546,0.06372106820344925,0.34356623888015747,0.0564725436270237,1,1,"591,738,709,800",7497,0.364813,0.226756,0.131568,0.801120,0.902742,0.264594,0.406754,3.895320,0.651807,0.364812591703348,0.22675560414791107,3.8953200634115213,0.8011204481792717,,2025-10-23 16:12:10,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.6,0.20034115922451015,0.06031545251607895,0.052591029554605484,1.0,0.11290648207068443,0.1,0.20000000298023224,1886,19412,4625,2,1,0.05943386256694794,0.021223099902272224,2773,0.06031545251607895,0.2719547152519226,0.0509820394217968,1,1,"941,811,1106,893",13778,0.335680,0.193316,0.140556,0.898969,0.572541,0.151649,0.565012,4.190103,0.441903,0.33568006967629554,0.19331608712673187,4.1901026998850615,0.8989693714617506,,2025-10-23 16:12:12,632e65d,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
