image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,open_r,close_r,extra_dilate,area_thresh,area_iters_small,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,after_fill,after_geom,after_road,after_border,after_texture,after_lane,after_merge,reduced_by_fill,reduced_by_geom,reduced_by_road,reduced_by_border,reduced_by_texture,reduced_by_lane,merged_pairs,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,455,4127,1256,2,2,1,2,1,2,3,2,1600,1,0.05481769144535065,0.01025646086782217,197,0.028057819232344627,0.16273202002048492,0.02461834065616131,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"632,762,718,794",2871,0.437478,0.085342,0.169027,0.878788,0.145701,0.044644,0.458538,3.865404,0.500217,0.43747823058167884,0.0853424146771431,3.865403913452196,0.8787878787878788,,,2025-11-05 13:22:12,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1496,1695,1,1,1,1,1,2,3,2,1600,1,0.053538840264081955,0.013291344977915287,1498,0.028458988294005394,0.20857161283493042,0.02475125715136528,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"945,824,1034,860",3330,0.476877,0.152183,0.222268,0.861562,0.833123,0.128324,0.583597,4.123247,0.597688,0.47687687687687685,0.15218274295330048,4.12324748868093,0.8615615615615616,,,2025-11-05 13:22:14,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1524,1969,2,1,1,2,1,2,3,2,1600,1,0.051732905209064484,0.02911188267171383,4958,0.030039837583899498,0.4007585942745209,0.025460679084062576,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"614,733,694,797",5265,0.373979,0.328281,0.194828,0.654511,1.000000,0.283073,0.436614,3.197845,0.282988,0.37397910731244066,0.32828080654144287,3.197844688717076,0.6545109211775878,,,2025-11-05 13:22:16,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1717,2521,3,1,1,3,1,2,3,2,1600,1,0.051254961639642715,0.02392519637942314,4889,0.027935126796364784,0.32137998938560486,0.02255946397781372,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"966,822,1063,872",4998,0.492797,0.258131,0.267837,0.713485,1.000000,0.206365,0.574210,3.539293,0.222193,0.492797118847539,0.25813058018684387,3.539292757720877,0.7134853941576631,,,2025-11-05 13:22:17,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,540,3450,1007,1,1,1,1,1,2,3,2,1600,1,0.048791639506816864,0.016392262652516365,1802,0.02663743868470192,0.20643456280231476,0.02364545688033104,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"638,768,707,805",2660,0.378571,0.103244,0.419927,0.843233,0.860973,0.135789,0.519157,4.084931,0.476816,0.37857142857142856,0.1032436415553093,4.084930996983756,0.8432330827067669,,,2025-11-05 13:22:19,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1511,1758,1,1,1,1,1,2,3,2,1600,1,0.05088598653674126,0.015236839652061462,1714,0.027202896773815155,0.24228623509407043,0.023455722257494926,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"977,830,1043,878",3283,0.534572,0.146183,0.507683,0.896436,0.896296,0.143137,0.605983,4.061803,0.300364,0.534572037770332,0.1461830884218216,4.061803463202043,0.8964361864148644,,,2025-11-05 13:22:21,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,2013,2886,3,2,3,3,3,2,3,2,1600,1,0.051259517669677734,0.015196113847196102,1197,0.029423274099826813,0.22907458245754242,0.026650231331586838,3,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,"583,747,686,793",4888,0.497954,0.115908,0.194382,0.623363,0.340592,0.077813,0.452803,3.287522,0.675991,0.4979541734860884,0.11590804159641266,3.287522497668059,0.6233633387888707,geom,,2025-11-05 13:22:23,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1594,2396,2,2,2,2,2,2,3,2,1600,1,0.0515306182205677,0.02320927008986473,4274,0.029489129781723022,0.34845098853111267,0.024845803156495094,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,1,"979,809,1041,854",2898,0.489648,0.242690,0.254620,0.503796,1.000000,0.218110,0.706521,1.968650,0.302157,0.489648033126294,0.2426902800798416,1.9686498364344642,0.5037957211870255,merge,,2025-11-05 13:22:25,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1456,1756,1,1,1,1,1,2,3,2,1600,1,0.055606551468372345,0.023055683821439743,3067,0.026393748819828033,0.34356623888015747,0.022651880979537964,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"620,746,696,792",3619,0.476651,0.267310,0.149802,0.725891,1.000000,0.299947,0.443843,3.261121,0.695258,0.4766510085659022,0.2673099637031555,3.2611210289381267,0.7258911301464493,,,2025-11-05 13:22:27,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1939,2590,5,1,1,5,1,2,3,2,1600,1,0.05943386256694794,0.021223099902272224,3441,0.02512599527835846,0.2719547152519226,0.020457923412322998,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"959,821,1054,875",5280,0.490530,0.209927,0.201208,0.805871,1.000000,0.229637,0.626235,3.583128,0.697514,0.49053030303030304,0.20992662012577057,3.5831283155483824,0.8058712121212122,,,2025-11-05 13:22:28,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
