image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,open_r,close_r,extra_dilate,area_thresh,area_iters_small,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,after_fill,after_geom,after_road,after_border,after_texture,after_lane,after_merge,reduced_by_fill,reduced_by_geom,reduced_by_road,reduced_by_border,reduced_by_texture,reduced_by_lane,merged_pairs,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,1.0,0.33982053399086,0.2834049165248871,0.9,0.5948849588632583,0.085,1.0,0.5948849588632583,1.0,0.0,0.9966939389705658,0.9966939389705658,0.9667931208014487,False,13112,20890,32877,31,17,8,31,8,2,2,2,1600,1,0.05481769144535065,0.01025646086782217,0,0.33982053399086,1.0,0.29260703921318054,8,4,6,4,4,4,4,4,4,1,1,0,0,0,0,0,"1383,463,1415,498|1235,569,1272,629|1013,713,1076,772|673,759,717,793",1188;2318;3840;1575,0.274411;0.207506;0.334115;0.361270,0.894902;0.876700;0.913679;0.899395,0.040046;0.015458;0.017447;0.204032,0.964646;0.949957;0.938542;0.914921,-1.000000;-1.000000;-1.000000;-1.000000,0.007842;0.003206;0.022637;0.097656,0.360388;0.395250;0.610943;0.492632,3.105122;3.270510;3.533554;3.209891,0.075833;0.063523;0.051434;0.779322,0.29432541752743036,0.896168977022171,3.240200371921504,0.9442492630140926,fill;geom,,2025-11-05 11:22:10,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,0.10478989107906847,0.034377578645944595,0.02877313457429409,0.9,0.06027339976280928,0.085,0.10478989107906847,0.06027339976280928,0.10478989107906847,0.0,0.10478989107906847,0.10478989107906847,0.08978989107906847,False,1493,28604,1968,1,1,1,1,1,2,2,2,1600,1,0.053538840264081955,0.013291344977915287,1153,0.034377578645944595,0.20857147872447968,0.029412928968667984,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"944,823,1043,860",3800,0.511842,0.141760,0.203508,0.870789,0.557326,0.110393,0.599581,4.220624,0.496033,0.5118421052631579,0.1417597532272339,4.220624164646586,0.8707894736842106,,,2025-11-05 11:22:12,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,0.2963446615338327,0.03587925806641579,0.03549604117870331,0.9,0.06782569512724876,0.085,0.2963446615338327,0.06782569512724876,0.2963446615338327,0.0,0.2963446615338327,0.2963446615338327,0.2813446615338327,False,1493,1712,2169,2,1,2,2,2,2,2,2,1600,1,0.051732905209064484,0.02911188267171383,4681,0.03587925806641579,0.40047886967658997,0.030318494886159897,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,"614,733,695,798",5412,0.399667,0.321126,0.197993,0.663525,1.000000,0.286950,0.427884,3.212717,0.238304,0.39966740576496673,0.3211260735988617,3.212717434886797,0.6635254988913526,geom,,2025-11-05 11:22:13,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,0.24499703177809734,0.0332157164812088,0.03299418091773987,0.9,0.06291047930717468,0.085,0.24499703177809734,0.06291047930717468,0.24499703177809734,0.0,0.24499703177809734,0.24499703177809734,0.22999703177809733,False,1493,1920,2678,3,1,1,3,1,2,2,2,1600,1,0.051254961639642715,0.02392519637942314,4544,0.0332157164812088,0.32137998938560486,0.026643257588148117,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"966,815,1063,873",5782,0.462643,0.254263,0.264677,0.740920,1.000000,0.234777,0.581802,3.540501,0.132399,0.462642684192321,0.25426289439201355,3.540501495705044,0.7409200968523002,,,2025-11-05 11:22:15,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,0.10000000149011612,0.032193154096603394,0.02730904519557953,0.9,0.05677129477262497,0.085,0.10000000149011612,0.05677129477262497,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.08500000149011612,False,3167,26312,31723,19,2,5,19,5,2,2,2,1600,1,0.048791639506816864,0.016392262652516365,1542,0.032193154096603394,0.2046949714422226,0.028050176799297333,5,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,"638,767,707,805",2730,0.338462,0.104309,0.417515,0.845421,0.786797,0.134755,0.512709,4.078256,0.497766,0.3384615384615385,0.10430896282196045,4.078255616444492,0.8454212454212454,fill;geom,,2025-11-05 11:22:17,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,0.10104652009904386,0.03278440237045288,0.028338974341750145,0.9,0.05828947927802801,0.085,0.10104652009904386,0.05828947927802801,0.10104652009904386,0.0,0.10104652009904386,0.10104652009904386,0.08604652009904386,False,1493,30670,1980,1,1,1,1,1,2,2,2,1600,1,0.05088598653674126,0.015236839652061462,1440,0.03278440237045288,0.24227724969387054,0.027813633903861046,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"977,829,1044,879",3468,0.566032,0.138229,0.478583,0.898789,0.714213,0.132573,0.593128,4.114677,0.259858,0.5660322952710496,0.13822883367538452,4.114676635144884,0.8987889273356401,,,2025-11-05 11:22:19,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,0.10002298356592655,0.035581640899181366,0.02837405726313591,0.9,0.06111829243600368,0.085,0.10002298356592655,0.06111829243600368,0.10002298356592655,0.0,0.10002298356592655,0.10002298356592655,0.08502298356592655,False,1493,32241,3130,3,2,3,3,3,2,2,2,1600,1,0.051259517669677734,0.015196113847196102,717,0.035581640899181366,0.22831019759178162,0.031791672110557556,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"583,747,687,794",5040,0.494246,0.119083,0.191996,0.635119,0.285026,0.073982,0.456627,3.319446,0.662238,0.49424603174603177,0.11908289790153503,3.319445973506646,0.6351190476190476,fill,,2025-11-05 11:22:21,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,0.19711943227052692,0.03543110936880112,0.03226930648088455,0.9,0.06447348520159721,0.085,0.19711943227052692,0.06447348520159721,0.19711943227052692,0.0,0.19711943227052692,0.19711943227052692,0.1821194322705269,False,1493,1740,2524,2,2,2,2,2,2,2,2,1600,1,0.0515306182205677,0.02320927008986473,3892,0.03543110936880112,0.34845098853111267,0.029613811522722244,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,"984,814,1040,853|931,814,988,855",2280;2436,0.579386;0.492200,0.247876;0.184053,0.265126;0.143221,0.413158;0.711823,1.000000;0.914095,0.262224;0.184747,0.721852;0.551031,1.455347;3.151942,0.353651;0.552432,0.5357931466597528,0.21596450358629227,2.3036442255284673,0.5624902774176821,,,2025-11-05 11:22:23,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,0.2184267024993902,0.03154139965772629,0.030477123335003853,0.9,0.05897081065922975,0.085,0.2184267024993902,0.05897081065922975,0.2184267024993902,0.0,0.2184267024993902,0.2184267024993902,0.2034267024993902,False,1493,1643,1892,1,1,1,1,1,2,2,2,1600,1,0.055606551468372345,0.023055683821439743,2733,0.03154139965772629,0.3434922397136688,0.02676597610116005,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"620,745,697,793",3822,0.482470,0.261084,0.149003,0.739665,1.000000,0.299727,0.444310,3.320021,0.731680,0.4824699110413396,0.26108360290527344,3.3200205496551414,0.739665096807954,,,2025-11-05 11:22:24,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.32,1.32,99.65,0.19770400530099874,0.0298770722001791,0.02945208176970482,0.9,0.056383945792913434,0.085,0.19770400530099874,0.056383945792913434,0.19770400530099874,0.0,0.19770400530099874,0.19770400530099874,0.18270400530099873,False,1493,2135,2672,3,1,1,3,1,2,2,2,1600,1,0.05943386256694794,0.021223099902272224,3098,0.0298770722001791,0.2719547152519226,0.024376533925533295,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"958,821,1054,875",5335,0.500843,0.208044,0.198874,0.807123,1.000000,0.227174,0.622796,3.617701,0.702422,0.5008434864104967,0.2080443799495697,3.6177007622454873,0.8071227741330834,,,2025-11-05 11:22:26,ee8c1ee,./config/ROI.config,r101_os8_base_cty.pth
