image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.07999999821186066,0.028057819232344627,0.02290649712085724,1.1,0.053254966065287596,0.14,0.07999999821186066,0.053254966065287596,0.07999999821186066,0.07999999821186066,0.14,0.14,0.12000000000000001,True,34,73,175,1,1,1,1,1,0.05481769144535065,0.01025646086782217,197,0.028057819232344627,0.16273202002048492,0.02461834065616131,1,0,,,,,,,,,,,,,,,,fill,,2025-10-24 17:17:07,43e0425,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.15058246016502444,0.028458988294005394,0.023681780323386192,1.1,0.0545089466497302,0.14,0.15058246016502444,0.0545089466497302,0.15058246016502444,0.15058246016502444,0.15058246016502444,0.15058246016502444,0.13058246016502445,False,853,1117,1755,1,1,1,1,1,0.053538840264081955,0.013291344977915287,1498,0.028458988294005394,0.20857161283493042,0.02475125715136528,1,1,"931,818,1051,864",5687,0.308599,0.146848,0.216417,0.898892,0.777778,0.117192,0.587919,4.198834,0.489712,0.30859855811499914,0.1468479484319687,4.1988340024687005,0.8988922103042025,,,2025-10-24 17:17:09,43e0425,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.3392109954357152,0.030039837583899498,0.03207968920469284,1.1,0.06532749570906163,0.14,0.3392109954357152,0.06532749570906163,0.3392109954357152,0.3392109954357152,0.3392109954357152,0.3392109954357152,0.3192109954357152,False,853,1166,2167,2,2,1,2,1,0.051732905209064484,0.02911188267171383,4958,0.030039837583899498,0.4007585942745209,0.025460679084062576,1,1,"610,727,703,804",7332,0.295554,0.319613,0.195894,0.690535,1.000000,0.295586,0.434572,3.266509,0.231063,0.29555373704309873,0.31961339712142944,3.2665090636576193,0.6905346426623022,,,2025-10-24 17:17:11,43e0425,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.2695451371669788,0.027935126796364784,0.029507050290703773,1.1,0.06039288211613894,0.14,0.2695451371669788,0.06039288211613894,0.2695451371669788,0.2695451371669788,0.2695451371669788,0.2695451371669788,0.24954513716697882,False,853,1357,2882,3,3,1,3,1,0.051254961639642715,0.02392519637942314,4889,0.027935126796364784,0.32137998938560486,0.02255946397781372,1,1,"955,807,1069,878",8280,0.348068,0.249123,0.265770,0.810145,1.000000,0.248676,0.610159,3.618277,0.084424,0.34806763285024156,0.24912333488464355,3.6182771153979894,0.8101449275362319,,,2025-10-24 17:17:12,43e0425,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.07999999821186066,0.02663743868470192,0.02217947319149971,1.1,0.0510348591953516,0.14,0.07999999821186066,0.0510348591953516,0.07999999821186066,0.07999999821186066,0.14,0.14,0.12000000000000001,True,177,336,672,3,2,1,3,1,0.048791639506816864,0.016392262652516365,1802,0.02663743868470192,0.20643456280231476,0.02364545688033104,1,1,"635,765,710,808",3344,0.200957,0.122487,0.441906,0.854665,0.919643,0.166932,0.485962,3.967795,0.499887,0.20095693779904306,0.12248734384775162,3.967795114362656,0.8546650717703349,,,2025-10-24 17:17:14,43e0425,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.14389171564579115,0.027202896773815155,0.023389097303152084,1.1,0.05293090380728245,0.14,0.14389171564579115,0.05293090380728245,0.14389171564579115,0.14389171564579115,0.14389171564579115,0.14389171564579115,0.12389171564579114,False,853,1160,1712,2,1,1,2,1,0.05088598653674126,0.015236839652061462,1714,0.027202896773815155,0.24228623509407043,0.023455722257494926,1,1,"968,824,1051,886",5292,0.323507,0.147089,0.512273,0.914588,0.891355,0.143283,0.582362,4.095202,0.322303,0.3235071806500378,0.14708863198757172,4.09520230533456,0.9145880574452003,,,2025-10-24 17:17:16,43e0425,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.11952004200220526,0.029423274099826813,0.02330913580954075,1.1,0.05506332349032164,0.14,0.11952004200220526,0.05506332349032164,0.11952004200220526,0.11952004200220526,0.14,0.14,0.12000000000000001,True,611,850,1137,1,1,1,1,1,0.051259517669677734,0.015196113847196102,1197,0.029423274099826813,0.22907458245754242,0.026650231331586838,1,1,"580,744,655,797",4104,0.277047,0.145254,0.132819,0.698099,0.722076,0.159229,0.420291,3.681945,0.554991,0.277046783625731,0.14525380730628967,3.681944816108845,0.6980994152046783,,,2025-10-24 17:17:17,43e0425,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.23736038076878044,0.029489129781723022,0.027866816148161888,1.1,0.0601426275447011,0.14,0.23736038076878044,0.0601426275447011,0.23736038076878044,0.23736038076878044,0.23736038076878044,0.23736038076878044,0.21736038076878045,False,853,1083,2114,2,2,2,2,2,0.0515306182205677,0.02320927008986473,4274,0.029489129781723022,0.34845098853111267,0.024845803156495094,2,1,"973,800,1044,857",4176,0.346504,0.248041,0.247175,0.617337,1.000000,0.232559,0.593971,2.125082,0.096486,0.34650383141762453,0.24804063141345978,2.1250818874488573,0.6173371647509579,texture,,2025-10-24 17:17:19,43e0425,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.26717038416862576,0.026393748819828033,0.026706675067543983,1.1,0.05577109139412642,0.14,0.26717038416862576,0.05577109139412642,0.26717038416862576,0.26717038416862576,0.26717038416862576,0.26717038416862576,0.24717038416862577,False,853,1151,1950,2,1,1,2,1,0.055606551468372345,0.023055683821439743,3067,0.026393748819828033,0.34356623888015747,0.022651880979537964,1,1,"605,740,704,798",5900,0.330508,0.257131,0.148018,0.781356,1.000000,0.311013,0.404363,3.458668,0.757706,0.3305084745762712,0.25713130831718445,3.4586677672495356,0.7813559322033898,,,2025-10-24 17:17:21,43e0425,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.8,0.21970432007312887,0.02512599527835846,0.025696149095892906,1.1,0.053391759283840656,0.14,0.21970432007312887,0.053391759283840656,0.21970432007312887,0.21970432007312887,0.21970432007312887,0.21970432007312887,0.19970432007312888,False,853,1431,2918,2,2,1,2,1,0.05943386256694794,0.021223099902272224,3441,0.02512599527835846,0.2719547152519226,0.020457923412322998,1,1,"948,815,1063,880",7656,0.381139,0.203349,0.194893,0.854493,1.000000,0.219814,0.572696,3.731921,0.703915,0.38113897596656215,0.20334884524345398,3.7319207185798273,0.8544932079414838,,,2025-10-24 17:17:22,43e0425,./config/ROI.config,r101_os8_base_cty.pth
