image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,final_th,strong_pixels,weak_pixels,binary_pixels,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,timestamp,commit_tag,config_path,snapshot_tag
manual_original_0_20251020_113739_049258.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.07999999821186066,0.038082122802734375,0.024972887709736824,0.8,0.05806043297052384,0.1,0.07999999821186066,454,55360,1460,2,3,0.03325749188661575,0.014150703325867653,820,0.038082122802734375,0.22987306118011475,0.03058568574488163,3,0,,,,,,,,,,,,,,,,fill;geom,2025-10-23 16:51:13,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_0_20251020_113842_843385.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.07999999821186066,0.03946803882718086,0.024599021300673485,0.8,0.059147255867719656,0.1,0.07999999821186066,368,58213,7725,2,3,0.03306419774889946,0.013409021310508251,677,0.03946803882718086,0.2183236926794052,0.03258224576711655,3,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:51:15,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112119_612220.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.07999999821186066,0.04382392019033432,0.025369426235556602,0.8,0.0641194611787796,0.1,0.07999999821186066,967,62842,6647,2,3,0.04706606641411781,0.019285406917333603,1268,0.04382392019033432,0.374335378408432,0.03878705948591232,3,1,"946,480,1031,534",4730,0.279915,0.156631,0.123589,0.910994,0.844411,0.173227,0.860186,4.856632,0.634651,0.2799154334038055,0.15663103759288788,4.8566320045987155,0.9109936575052854,fill,2025-10-23 16:51:16,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112316_314459.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.334614445567131,0.03992683067917824,0.03588983416557312,0.8,0.06863869801163673,0.1,0.25124354511499103,1567,1688,2280,1,1,0.04780277982354164,0.035548221319913864,3199,0.03992683067917824,0.5157603621482849,0.030755095183849335,1,1,"948,477,1051,541",6760,0.337278,0.324510,0.281765,0.839941,1.000000,0.401310,0.835739,4.223668,0.474622,0.33727810650887574,0.3245104253292084,4.223668267038635,0.8399408284023668,,2025-10-23 16:51:18,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112341_022139.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.2679253873974081,0.03937200829386711,0.03234150633215904,0.8,0.06524521335959435,0.1,0.20215961337089428,1567,1649,2189,1,1,0.04578777402639389,0.027028897777199745,2380,0.03937200829386711,0.41042211651802063,0.03032746911048889,1,1,"1107,390,1217,446",6327,0.345978,0.269693,0.264440,0.839102,0.970306,0.287484,0.567834,4.163367,0.703783,0.3459775565038723,0.26969337463378906,4.163366548962322,0.8391022601548918,,2025-10-23 16:51:20,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112415_265400.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.201154459118843,0.03934416547417641,0.02895982190966606,0.8,0.06251202300190925,0.1,0.1244727360084634,1567,1637,2039,1,1,0.04231672361493111,0.022297747433185577,1948,0.03934416547417641,0.35852763056755066,0.031210122630000114,1,1,"931,457,1015,530",6290,0.324165,0.209371,0.560890,0.921781,0.917116,0.170245,0.776383,4.822179,0.221284,0.32416534181240064,0.2093711495399475,4.822178678387158,0.9217806041335453,,2025-10-23 16:51:21,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112443_840490.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.13373417172580868,0.03949224576354027,0.026594799011945724,0.8,0.06076808497309685,0.1,0.07999999821186066,1511,58102,4839,2,2,0.04162433743476868,0.018151666969060898,1365,0.03949224576354027,0.2889098525047302,0.03152789920568466,2,1,"1112,377,1201,443",6030,0.309619,0.154940,0.490650,0.913765,0.716658,0.089632,0.561472,4.688606,0.200229,0.30961857379767826,0.15494020283222198,4.688605570078648,0.9137645107794361,fill,2025-10-23 16:51:23,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112548_368302.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.3036102260649203,0.04124294966459274,0.03168840706348419,0.8,0.0665936753153801,0.1,0.22396740168332324,1567,1618,2081,1,1,0.04555828124284744,0.029195591807365417,3397,0.04124294966459274,0.4034063220024109,0.03254629671573639,1,1,"952,473,1053,532",6120,0.340033,0.276938,0.151535,0.733987,1.000000,0.321380,0.800306,3.677431,0.641657,0.3400326797385621,0.27693766355514526,3.677430590821402,0.7339869281045751,,2025-10-23 16:51:25,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112619_505543.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.20640017624944404,0.04085947573184967,0.028053978458046913,0.8,0.0633026584982872,0.1,0.15377576090395392,1567,1648,2152,1,1,0.04333985224366188,0.02294635772705078,2527,0.04085947573184967,0.3122473657131195,0.03338247537612915,1,1,"1133,390,1232,448",5900,0.364746,0.197277,0.131728,0.747627,0.857342,0.174043,0.599756,4.023940,0.572086,0.36474576271186443,0.19727662205696106,4.0239403584506075,0.7476271186440678,,2025-10-23 16:51:26,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112714_137414.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.65,0.4008666106313466,0.04126587510108948,0.037637557834386826,0.8,0.07137592136859894,0.1,0.3008584544062589,1567,1653,2131,1,1,0.044827356934547424,0.0346345491707325,2978,0.04126587510108948,0.5013397336006165,0.03182025998830795,1,1,"943,471,1040,531",5978,0.356474,0.370133,0.307879,0.825025,1.000000,0.431948,0.791841,3.986623,0.635524,0.35647373703579793,0.37013301253318787,3.986622704174194,0.8250250920040147,,2025-10-23 16:51:28,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
