image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,open_r,close_r,extra_dilate,area_thresh,area_iters_small,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,after_fill,after_geom,after_road,after_border,after_texture,after_lane,after_merge,reduced_by_fill,reduced_by_geom,reduced_by_road,reduced_by_border,reduced_by_texture,reduced_by_lane,merged_pairs,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,1.0,0.36465081572532654,0.28570377826690674,1.05,0.6646397829055786,0.06,1.0,0.6646397829055786,1.0,0.0,0.9967340528964996,0.9967340528964996,0.9369300097227096,False,13218,25132,0,33,11,0,33,0,2,3,1,1500,2,0.05481769144535065,0.01025646086782217,84,0.36465081572532654,1.0,0.3288378119468689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.999907;0.992272;0.999995,0.016645;0.048854;0.052462,0.942222;0.964444;0.955556,0.000000;0.000000;0.000000,0.010369;0.019805;0.001826,0.423134;0.342565;0.306556,3.185581;2.733769;2.802950,0.000000;0.000000;0.000000,0.0,0.997391144434611,2.8029499757018117,0.9555555555555556,,,2025-11-03 15:19:01,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,,,,1.05,,0.06,,,,,,0.24,,,12724,24151,1929,39,15,2,39,2,2,3,1,1500,2,0.053538840264081955,0.013291344977915287,1175,0.36698153614997864,1.0,0.33217671513557434,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,1,"948,824,1050,862",4017,0.459796,0.902404,0.196478,0.878516,0.514348,0.102116,0.588559,4.194894,0.414134,0.45979586756285784,0.9024040699005127,4.19489402589568,0.8785163057007718,merge,,2025-11-03 15:19:03,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,,,,1.05,,0.06,,,,,,0.24,,,12372,22530,2662,58,22,1,58,1,2,3,1,1500,2,0.051732905209064484,0.02911188267171383,4687,0.3665189743041992,1.0,0.3395369350910187,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"623,725,705,798",6142,0.432758,0.960591,0.162916,0.685444,0.867946,0.222391,0.453077,3.824021,0.097522,0.43275805926408334,0.9605909585952759,3.824021442118415,0.6854444806252035,,,2025-11-03 15:19:05,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,,,,1.05,,0.06,,,,,,0.24,,,13111,21730,5280,28,14,1,28,1,2,3,1,1500,2,0.051254961639642715,0.02392519637942314,4544,0.34468525648117065,1.0,0.3055397570133209,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"952,803,1091,884",11480,0.447648,0.960982,0.173643,0.850697,0.668613,0.165085,0.568996,4.162435,0.145938,0.4476480836236934,0.9609817862510681,4.162435489901801,0.8506968641114983,,,2025-11-03 15:19:07,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,1.0,0.34592071175575256,0.27532947063446045,1.05,0.6350166559219361,0.06,1.0,0.6350166559219361,1.0,0.0,0.984188344478607,0.984188344478607,0.9251370438098906,False,12867,19155,0,27,13,0,27,0,2,3,1,1500,2,0.048791639506816864,0.016392262652516365,1550,0.34592071175575256,1.0,0.3167504370212555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.999963;0.999873;0.999999,0.015512;0.037159;0.037107,0.960000;0.897778;0.951111,0.000000;0.000000;0.000000,0.002177;0.002108;0.003106,0.399450;0.302669;0.311778,3.234097;2.835979;2.814536,0.000000;0.000000;0.000000,0.0,0.9999451041221619,2.835978704679554,0.9511111111111111,,,2025-11-03 15:19:09,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,,,,1.05,,0.06,,,,,,0.24,,,12986,22615,1090,32,16,2,32,2,2,3,1,1500,2,0.05088598653674126,0.015236839652061462,1442,0.35115423798561096,1.0,0.3173770606517792,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,1,"976,831,1049,889",4366,0.249656,0.882381,0.437478,0.908612,0.615596,0.122211,0.578560,4.269327,0.337797,0.24965643609711408,0.8823810815811157,4.269327041653121,0.9086120018323408,merge,,2025-11-03 15:19:11,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,1.0,0.3785853385925293,0.280374675989151,1.05,0.6729787483811378,0.06,1.0,0.6729787483811378,1.0,0.0,0.9919528675079345,0.9919528675079345,0.9324356954574584,False,12762,23013,0,45,16,0,45,0,2,3,1,1500,2,0.051259517669677734,0.015196113847196102,714,0.3785853385925293,1.0,0.3553244471549988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.999954;0.999544;0.999656,0.015111;0.016802;0.017394,0.968889;0.946667;0.946667,0.000000;0.000000;0.000000,0.002182;0.002328;0.001548,0.430116;0.373912;0.393408,3.189107;3.224705;3.145146,0.000000;0.000000;0.000000,0.0,0.9997177322705587,3.1891070490328275,0.9466666666666667,,,2025-11-03 15:19:13,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,,,,1.05,,0.06,,,,,,0.24,,,12649,24792,35643,42,19,3,42,3,2,3,1,1500,2,0.0515306182205677,0.02320927008986473,3898,0.36878806352615356,1.0,0.3300303518772125,3,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,"923,770,1054,855",11352,0.291931,0.947679,0.134543,0.794662,0.584792,0.019366,0.591217,3.974394,0.406973,0.2919309372797745,0.9476786255836487,3.9743938268871366,0.794661733615222,fill;geom,,2025-11-03 15:19:14,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,,,,1.05,,0.06,,,,,,0.24,,,11781,18477,1669,43,23,1,43,1,2,3,1,1500,2,0.055606551468372345,0.023055683821439743,2735,0.33256036043167114,1.0,0.3059940040111542,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"640,743,704,793",3315,0.461237,0.892446,0.122951,0.787330,0.936560,0.236843,0.456399,3.962954,0.668883,0.46123680241327303,0.8924463987350464,3.9629541376892505,0.7873303167420814,,,2025-11-03 15:19:16,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.7,,,,1.05,,0.06,,,,,,0.24,,,1383,15516,3480,13,2,1,13,1,2,3,1,1500,2,0.05943386256694794,0.021223099902272224,3102,0.3168641924858093,1.0,0.2771238088607788,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"948,817,1096,884",10132,0.343466,0.956289,0.150823,0.880478,0.731322,0.165786,0.569937,4.122653,0.496853,0.34346624555862615,0.9562888741493225,4.122652944563752,0.8804776944334781,,,2025-11-03 15:19:18,f14413d,./config/ROI.config,r101_os8_base_cty.pth
