image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.07999999821186066,0.028057819232344627,0.02290649712085724,0.9,0.048673666641116144,0.095,0.07999999821186066,0.048673666641116144,0.07999999821186066,0.07999999821186066,0.095,0.095,0.08,True,455,4127,1256,2,2,1,2,1,0.05481769144535065,0.01025646086782217,197,0.028057819232344627,0.16273202002048492,0.02461834065616131,1,1,"627,754,723,798",4365,0.287743,0.085342,0.169027,0.901260,0.145701,0.047490,0.491018,3.865404,0.500217,0.28774341351660937,0.0853424146771431,3.865403913452196,0.9012600229095075,,,2025-10-28 16:57:29,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.11825655278563771,0.028458988294005394,0.023681780323386192,0.9,0.04977259058505297,0.095,0.11825655278563771,0.04977259058505297,0.11825655278563771,0.11825655278563771,0.11825655278563771,0.11825655278563771,0.10325655278563771,False,1279,1496,1695,1,1,1,1,1,0.053538840264081955,0.013291344977915287,1498,0.028458988294005394,0.20857161283493042,0.02475125715136528,1,1,"930,819,1051,863",5490,0.308743,0.149801,0.219483,0.896721,0.788791,0.117051,0.598827,4.189872,0.519085,0.3087431693989071,0.149801105260849,4.189872445414856,0.8967213114754098,,,2025-10-28 16:57:30,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.3099208436012282,0.030039837583899498,0.03207968920469284,0.9,0.058911557868123056,0.095,0.3099208436012282,0.058911557868123056,0.3099208436012282,0.3099208436012282,0.3099208436012282,0.3099208436012282,0.29492084360122817,False,1279,1524,1969,2,1,1,2,1,0.051732905209064484,0.02911188267171383,4958,0.030039837583899498,0.4007585942745209,0.025460679084062576,1,1,"611,728,702,802",6900,0.285362,0.328281,0.194828,0.680000,1.000000,0.296898,0.422836,3.197845,0.282988,0.2853623188405797,0.32828080654144287,3.197844688717076,0.68,,,2025-10-28 16:57:32,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.25240213882923157,0.027935126796364784,0.029507050290703773,0.9,0.05449147205799818,0.095,0.25240213882923157,0.05449147205799818,0.25240213882923157,0.25240213882923157,0.25240213882923157,0.25240213882923157,0.23740213882923156,False,1279,1717,2521,3,1,1,3,1,0.051254961639642715,0.02392519637942314,4889,0.027935126796364784,0.32137998938560486,0.02255946397781372,1,1,"955,808,1067,877",7910,0.318710,0.257311,0.267034,0.802528,1.000000,0.253406,0.602386,3.533083,0.218322,0.31871049304677623,0.2573113441467285,3.5330827274247207,0.8025284450063211,,,2025-10-28 16:57:34,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.07999999821186066,0.02663743868470192,0.02217947319149971,0.9,0.04659896455705166,0.095,0.07999999821186066,0.04659896455705166,0.07999999821186066,0.07999999821186066,0.095,0.095,0.08,True,540,3450,1007,1,1,1,1,1,0.048791639506816864,0.016392262652516365,1802,0.02663743868470192,0.20643456280231476,0.02364545688033104,1,1,"633,763,713,812",4050,0.248642,0.103244,0.419927,0.867654,0.860973,0.168105,0.471592,4.084931,0.476816,0.248641975308642,0.1032436415553093,4.084930996983756,0.8676543209876543,,,2025-10-28 16:57:35,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.11562809067964595,0.027202896773815155,0.023389097303152084,0.9,0.04825308434665203,0.095,0.11562809067964595,0.04825308434665203,0.11562809067964595,0.11562809067964595,0.11562809067964595,0.11562809067964595,0.10062809067964595,False,1279,1511,1758,1,1,1,1,1,0.05088598653674126,0.015236839652061462,1714,0.027202896773815155,0.24228623509407043,0.023455722257494926,1,1,"965,825,1051,887",5481,0.320744,0.146095,0.507060,0.915709,0.896473,0.147561,0.572982,4.062186,0.301532,0.32074438970990693,0.14609521627426147,4.062186477986228,0.9157088122605364,,,2025-10-28 16:57:37,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.0995182422399524,0.029423274099826813,0.02330913580954075,0.9,0.05040149632841349,0.095,0.0995182422399524,0.05040149632841349,0.0995182422399524,0.0995182422399524,0.0995182422399524,0.0995182422399524,0.0845182422399524,False,1279,2013,2886,3,2,3,3,3,0.051259517669677734,0.015196113847196102,1197,0.029423274099826813,0.22907458245754242,0.026650231331586838,3,1,"581,729,689,798",7630,0.357536,0.112444,0.188649,0.698689,0.319648,0.072882,0.435551,3.451739,0.721796,0.35753604193971167,0.1124444454908371,3.451739271227285,0.698689384010485,geom,,2025-10-28 16:57:39,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.2073316590785985,0.029489129781723022,0.027866816148161888,0.9,0.05456926431506873,0.095,0.2073316590785985,0.05456926431506873,0.2073316590785985,0.2073316590785985,0.2073316590785985,0.2073316590785985,0.1923316590785985,False,1279,1594,2396,2,2,2,2,2,0.0515306182205677,0.02320927008986473,4274,0.029489129781723022,0.34845098853111267,0.024845803156495094,2,1,"922,795,1045,860",8184,0.292766,0.223087,0.209301,0.733138,1.000000,0.067899,0.562281,3.031235,0.616931,0.2927663734115347,0.2230868637561798,3.0312354931270007,0.7331378299120235,merge,,2025-10-28 16:57:41,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.23759982937574653,0.026393748819828033,0.026706675067543983,0.9,0.05042975638061762,0.095,0.23759982937574653,0.05042975638061762,0.23759982937574653,0.23759982937574653,0.23759982937574653,0.23759982937574653,0.22259982937574652,False,1279,1456,1756,1,1,1,1,1,0.055606551468372345,0.023055683821439743,3067,0.026393748819828033,0.34356623888015747,0.022651880979537964,1,1,"605,742,703,796",5445,0.322498,0.266371,0.149500,0.762534,1.000000,0.309787,0.416785,3.248850,0.694705,0.32249770431588615,0.2663707435131073,3.248850238717776,0.7625344352617079,,,2025-10-28 16:57:42,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.20364201790094424,0.02512599527835846,0.025696149095892906,0.9,0.048252529464662075,0.095,0.20364201790094424,0.048252529464662075,0.20364201790094424,0.20364201790094424,0.20364201790094424,0.20364201790094424,0.18864201790094426,False,1279,1939,2590,5,1,1,5,1,0.05943386256694794,0.021223099902272224,3441,0.02512599527835846,0.2719547152519226,0.020457923412322998,1,1,"949,816,1063,879",7360,0.351902,0.209927,0.201208,0.849728,1.000000,0.233652,0.581650,3.583128,0.697514,0.35190217391304346,0.20992662012577057,3.5831283155483824,0.8497282608695652,,,2025-10-28 16:57:44,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092201_141423.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,0.07999999821186066,0.02582390233874321,0.021369880065321922,0.9,0.04505679439753294,0.095,0.07999999821186066,0.04505679439753294,0.07999999821186066,0.07853104501962661,0.095,0.095,0.08,True,0,2846,0,0,0,0,0,0,0.05003628879785538,0.013229290023446083,88,0.02582390233874321,0.07999999821186066,0.022598709911108017,0,0,,,,,,,,,,,,,,,,,,2025-10-28 16:57:46,fd1b92e,./config/ROI.config,r101_os8_base_cty.pth
