image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_0_20251020_113739_049258.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.07999999821186066,0.038082122802734375,0.024972887709736824,1.0,0.0630550105124712,0.105,0.07999999821186066,0.0630550105124712,0.07999999821186066,0.07999999821186066,0.105,0.105,0.09,True,324,378,455,1,1,1,1,1,0.03325749188661575,0.014150703325867653,820,0.038082122802734375,0.22987306118011475,0.03058568574488163,1,1,"980,486,1029,531",2300,0.197826,0.144320,0.286352,0.840435,0.846154,0.147405,0.803813,4.220748,0.613839,0.19782608695652174,0.14431986212730408,4.220747628652805,0.8404347826086956,,,2025-10-30 10:22:49,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_0_20251020_113842_843385.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.07999999821186066,0.03946803882718086,0.024599021300673485,1.0,0.06406706012785435,0.105,0.07999999821186066,0.06406706012785435,0.07999999821186066,0.07999999821186066,0.105,0.105,0.09,True,180,259,383,1,1,1,1,1,0.03306419774889946,0.013409021310508251,677,0.03946803882718086,0.2183236926794052,0.03258224576711655,1,1,"1157,404,1206,446",2150,0.178140,0.120520,0.294394,0.828372,0.754569,0.097654,0.578609,3.997917,0.628868,0.17813953488372092,0.12051951140165329,3.99791657611319,0.8283720930232558,,,2025-10-30 10:22:51,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112119_612220.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.09480170365423037,0.04382392019033432,0.025369426235556602,1.0,0.06919334642589092,0.105,0.09480170365423037,0.06919334642589092,0.09480170365423037,0.09480170365423037,0.105,0.105,0.09,True,703,830,978,1,1,1,1,1,0.04706606641411781,0.019285406917333603,1268,0.04382392019033432,0.374335378408432,0.03878705948591232,1,1,"948,482,1028,532",4131,0.236747,0.191571,0.148101,0.892520,0.901840,0.254241,0.850511,4.715934,0.761814,0.23674655047204066,0.1915714293718338,4.715934325661221,0.8925199709513435,,,2025-10-30 10:22:52,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112316_314459.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.3876946873962909,0.03992683067917824,0.03588983416557312,1.0,0.07581666484475136,0.105,0.3876946873962909,0.07581666484475136,0.3876946873962909,0.3876946873962909,0.3876946873962909,0.3876946873962909,0.3726946873962909,False,784,868,1316,1,1,1,1,1,0.04780277982354164,0.035548221319913864,3199,0.03992683067917824,0.5157603621482849,0.030755095183849335,1,1,"955,482,1047,536",5115,0.257283,0.404905,0.326322,0.786119,1.000000,0.482997,0.808747,3.428231,0.406970,0.25728250244379275,0.40490490198135376,3.4282311834440513,0.786119257086999,,,2025-10-30 10:22:54,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112341_022139.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.31748181730509056,0.03937200829386711,0.03234150633215904,1.0,0.07171351462602615,0.105,0.31748181730509056,0.07171351462602615,0.31748181730509056,0.31748181730509056,0.31748181730509056,0.31748181730509056,0.30248181730509055,False,784,880,1216,1,1,1,1,1,0.04578777402639389,0.027028897777199745,2380,0.03937200829386711,0.41042211651802063,0.03032746911048889,1,1,"1126,395,1211,442",4128,0.294574,0.340847,0.353112,0.780523,1.000000,0.382955,0.636587,3.358268,0.745726,0.29457364341085274,0.34084686636924744,3.358267548657819,0.7805232558139535,,,2025-10-30 10:22:56,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112415_265400.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.2516252007335448,0.03934416547417641,0.02895982190966606,1.0,0.06830398738384247,0.105,0.2516252007335448,0.06830398738384247,0.2516252007335448,0.2516252007335448,0.2516252007335448,0.2516252007335448,0.23662520073354476,False,784,878,1204,1,1,1,1,1,0.04231672361493111,0.022297747433185577,1948,0.03934416547417641,0.35852763056755066,0.031210122630000114,1,1,"941,463,1011,524",4402,0.273512,0.272521,0.721126,0.907769,1.000000,0.240215,0.742595,4.608659,0.260680,0.27351203998182644,0.27252089977264404,4.608658501414098,0.9077691958200818,,,2025-10-30 10:22:57,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112443_840490.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.17696815058589707,0.03949224576354027,0.026594799011945724,1.0,0.06608704477548599,0.105,0.17696815058589707,0.06608704477548599,0.17696815058589707,0.17696815058589707,0.17696815058589707,0.17696815058589707,0.16196815058589709,False,784,912,1160,1,1,1,1,1,0.04162433743476868,0.018151666969060898,1365,0.03949224576354027,0.2889098525047302,0.03152789920568466,1,1,"1121,381,1196,437",4332,0.267775,0.203448,0.671149,0.896814,0.987069,0.138510,0.564225,4.715151,0.247250,0.2677746999076639,0.20344792306423187,4.715151121517211,0.896814404432133,,,2025-10-30 10:22:59,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112548_368302.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.3169233582913885,0.04124294966459274,0.03168840706348419,1.0,0.07293135672807693,0.105,0.3169233582913885,0.07293135672807693,0.3169233582913885,0.3169233582913885,0.3169233582913885,0.3169233582913885,0.3019233582913885,False,784,1121,1526,1,1,1,1,1,0.04555828124284744,0.029195591807365417,3397,0.04124294966459274,0.4034063220024109,0.03254629671573639,1,1,"955,475,1050,528",5184,0.294367,0.317491,0.160810,0.702932,1.000000,0.372365,0.795695,2.992204,0.788689,0.2943672839506173,0.3174911141395569,2.9922036100263965,0.7029320987654321,,,2025-10-30 10:23:01,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112619_505543.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.2300373924896121,0.04085947573184967,0.028053978458046913,1.0,0.06891345418989658,0.105,0.2300373924896121,0.06891345418989658,0.2300373924896121,0.2300373924896121,0.2300373924896121,0.2300373924896121,0.21503739248961212,False,784,1005,1411,1,1,1,1,1,0.04333985224366188,0.02294635772705078,2527,0.04085947573184967,0.3122473657131195,0.03338247537612915,1,1,"1138,394,1228,444",4641,0.304029,0.233672,0.168855,0.709761,1.000000,0.248630,0.654047,3.440474,0.836915,0.304029304029304,0.23367248475551605,3.440473688406481,0.7097608274078863,,,2025-10-30 10:23:02,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_112714_137414.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.43987455479800736,0.04126587510108948,0.037637557834386826,1.0,0.0789034329354763,0.105,0.43987455479800736,0.0789034329354763,0.43987455479800736,0.43987455479800736,0.43987455479800736,0.43987455479800736,0.42487455479800734,False,784,930,1381,1,1,1,1,1,0.044827356934547424,0.0346345491707325,2978,0.04126587510108948,0.5013397336006165,0.03182025998830795,1,1,"951,475,1034,528",4536,0.304453,0.434882,0.308785,0.765432,1.000000,0.473594,0.796830,3.330694,0.861626,0.3044532627865961,0.4348815381526947,3.3306941914673573,0.7654320987654321,,,2025-10-30 10:23:04,9e7bc8a,./config/ROI.config,r101_os8_base_cty.pth
