image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,open_r,close_r,extra_dilate,area_thresh,area_iters_small,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,after_fill,after_geom,after_road,after_border,after_texture,after_lane,after_merge,reduced_by_fill,reduced_by_geom,reduced_by_road,reduced_by_border,reduced_by_texture,reduced_by_lane,merged_pairs,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,455,662,1202,2,2,1,2,1,2,3,2,1100,1,0.05481769144535065,0.01025646086782217,197,0.028057819232344627,0.16273202002048492,0.02461834065616131,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"632,761,719,795",3080,0.390260,0.086800,0.172849,0.882792,0.148087,0.049271,0.468425,3.854429,0.509722,0.39025974025974025,0.0867995172739029,3.8544288304402743,0.8827922077922078,,,2025-11-06 10:14:02,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1459,1633,1,1,1,1,1,2,3,2,1100,1,0.053538840264081955,0.013291344977915287,1498,0.028458988294005394,0.20857161283493042,0.02475125715136528,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"944,824,1043,860",3700,0.439189,0.152221,0.222984,0.867838,0.806154,0.125291,0.596192,4.161376,0.518398,0.4391891891891892,0.1522212028503418,4.161376376085224,0.8678378378378379,,,2025-11-06 10:14:04,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1481,1923,2,1,1,2,1,2,3,2,1100,1,0.051732905209064484,0.02911188267171383,4958,0.030039837583899498,0.4007585942745209,0.025460679084062576,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"614,733,695,798",5412,0.355322,0.329698,0.193743,0.663525,1.000000,0.285909,0.426989,3.198063,0.293975,0.3553215077605322,0.32969826459884644,3.1980629313376827,0.6635254988913526,,,2025-11-06 10:14:06,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1643,2459,3,1,1,3,1,2,3,2,1100,1,0.051254961639642715,0.02392519637942314,4889,0.027935126796364784,0.32137998938560486,0.02255946397781372,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"966,815,1063,873",5782,0.425285,0.258522,0.267137,0.740920,1.000000,0.236542,0.581377,3.530641,0.235711,0.425285368384642,0.2585216760635376,3.530640971767787,0.7409200968523002,,,2025-11-06 10:14:07,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,540,643,982,1,1,1,1,1,2,3,2,1100,1,0.048791639506816864,0.016392262652516365,1802,0.02663743868470192,0.20643456280231476,0.02364545688033104,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"638,767,708,805",2769,0.354641,0.104445,0.420035,0.843987,0.860489,0.140012,0.507018,4.091595,0.484383,0.3546406644998194,0.10444498062133789,4.091595259018227,0.8439869989165764,,,2025-11-06 10:14:09,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1474,1697,1,1,1,1,1,2,3,2,1100,1,0.05088598653674126,0.015236839652061462,1714,0.027202896773815155,0.24228623509407043,0.023455722257494926,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"977,829,1043,879",3417,0.496049,0.148186,0.515313,0.897864,0.905015,0.145089,0.596295,4.044625,0.319297,0.49604916593503073,0.14818638563156128,4.0446250150876235,0.8978636230611647,,,2025-11-06 10:14:11,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1842,2608,3,2,2,3,2,2,3,2,1100,1,0.051259517669677734,0.015196113847196102,1197,0.029423274099826813,0.22907458245754242,0.026650231331586838,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,"583,747,687,794|677,751,708,780",5040;960,0.467659;0.218750,0.117281;0.086672,0.195245;0.226947,0.635119;0.811458,0.354688;0.423810,0.081658;0.067857,0.449003;0.551018,3.277987;3.214402,0.675092;0.799327,0.3432043650793651,0.10197636485099792,3.2461942165952706,0.7232886904761904,,,2025-11-06 10:14:13,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1536,2354,2,2,2,2,2,2,3,2,1100,1,0.0515306182205677,0.02320927008986473,4274,0.029489129781723022,0.34845098853111267,0.024845803156495094,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,1,"956,807,1041,854",4128,0.481589,0.231709,0.221460,0.559835,1.000000,0.097541,0.627391,2.804212,0.486221,0.48158914728682173,0.23170946538448334,2.8042120709125085,0.5598352713178295,merge,,2025-11-06 10:14:15,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1427,1737,1,1,1,1,1,2,3,2,1100,1,0.055606551468372345,0.023055683821439743,3067,0.026393748819828033,0.34356623888015747,0.022651880979537964,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"620,745,697,793",3822,0.446886,0.268015,0.150158,0.739665,1.000000,0.295751,0.440179,3.260446,0.691163,0.4468864468864469,0.2680152654647827,3.26044570674971,0.739665096807954,,,2025-11-06 10:14:16,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.7,,,,0.9,,0.095,,,,,,0.2,,,1279,1820,2535,5,1,1,5,1,2,3,2,1100,1,0.05943386256694794,0.021223099902272224,3441,0.02512599527835846,0.2719547152519226,0.020457923412322998,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"957,821,1055,875",5445,0.465565,0.210843,0.201624,0.810652,1.000000,0.230819,0.620320,3.569408,0.689897,0.465564738292011,0.2108427882194519,3.5694082600291446,0.8106519742883379,,,2025-11-06 10:14:18,ac90bbc,./config/ROI.config,r101_os8_base_cty.pth
