image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_090711_692371.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.07999999821186066,0.028057819232344627,0.02290649712085724,1.0,0.050964316353201866,0.14,0.07999999821186066,0.050964316353201866,0.07999999821186066,0.07999999821186066,0.14,0.14,0.12000000000000001,True,34,73,175,1,1,1,1,1,0.05481769144535065,0.01025646086782217,197,0.028057819232344627,0.16273202002048492,0.02461834065616131,1,0,,,,,,,,,,,,,,,,fill,,2025-10-27 15:09:11,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_090758_724085.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.13480833888054106,0.028458988294005394,0.023681780323386192,1.0,0.052140768617391586,0.14,0.13480833888054106,0.052140768617391586,0.13480833888054106,0.13480833888054106,0.14,0.14,0.12000000000000001,True,1001,1256,1913,1,1,1,1,1,0.053538840264081955,0.013291344977915287,1498,0.028458988294005394,0.20857161283493042,0.02475125715136528,1,1,"930,818,1052,865",5904,0.324018,0.141519,0.206021,0.900407,0.725039,0.112651,0.577727,4.225673,0.490708,0.32401761517615174,0.14151908457279205,4.225672967370045,0.9004065040650406,,,2025-10-27 15:09:12,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091015_644894.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.3276716807484647,0.030039837583899498,0.03207968920469284,1.0,0.06211952678859234,0.14,0.3276716807484647,0.06211952678859234,0.3276716807484647,0.3276716807484647,0.3276716807484647,0.3276716807484647,0.3076716807484647,False,1066,1321,1838,2,2,1,2,1,0.051732905209064484,0.02911188267171383,4958,0.030039837583899498,0.4007585942745209,0.025460679084062576,1,1,"611,728,702,802",6900,0.266377,0.332563,0.194190,0.680000,1.000000,0.298231,0.422836,3.184801,0.316841,0.2663768115942029,0.3325631022453308,3.184800763425912,0.68,,,2025-10-27 15:09:14,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091133_060417.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.2605977079272285,0.027935126796364784,0.029507050290703773,1.0,0.05744217708706856,0.14,0.2605977079272285,0.05744217708706856,0.2605977079272285,0.2605977079272285,0.2605977079272285,0.2605977079272285,0.24059770792722848,False,1066,1636,2455,3,1,1,3,1,0.051254961639642715,0.02392519637942314,4889,0.027935126796364784,0.32137998938560486,0.02255946397781372,1,1,"955,808,1067,876",7797,0.314865,0.258601,0.267005,0.799923,1.000000,0.253563,0.600635,3.531311,0.235655,0.3148646915480313,0.25860050320625305,3.5313110051411503,0.7999230473258946,,,2025-10-27 15:09:16,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091425_463526.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.07999999821186066,0.02663743868470192,0.02217947319149971,1.0,0.04881691187620163,0.14,0.07999999821186066,0.04881691187620163,0.07999999821186066,0.07999999821186066,0.14,0.14,0.12000000000000001,True,177,336,672,3,2,1,3,1,0.048791639506816864,0.016392262652516365,1802,0.02663743868470192,0.20643456280231476,0.02364545688033104,1,1,"635,765,710,808",3344,0.200957,0.122487,0.441906,0.854665,0.919643,0.166932,0.485962,3.967795,0.499887,0.20095693779904306,0.12248734384775162,3.967795114362656,0.8546650717703349,,,2025-10-27 15:09:17,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091540_226922.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.1297490487992777,0.027202896773815155,0.023389097303152084,1.0,0.05059199407696724,0.14,0.1297490487992777,0.05059199407696724,0.1297490487992777,0.1297490487992777,0.14,0.14,0.12000000000000001,True,905,1219,1769,2,1,1,2,1,0.05088598653674126,0.015236839652061462,1714,0.027202896773815155,0.24228623509407043,0.023455722257494926,1,1,"968,824,1052,887",5440,0.325184,0.145163,0.505430,0.914338,0.879593,0.139244,0.572725,4.109674,0.304765,0.3251838235294118,0.14516271650791168,4.109674270581225,0.9143382352941176,,,2025-10-27 15:09:19,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091708_477688.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.1064737801253815,0.029423274099826813,0.02330913580954075,1.0,0.05273240990936756,0.14,0.1064737801253815,0.05273240990936756,0.1064737801253815,0.1064737801253815,0.14,0.14,0.12000000000000001,True,611,850,1137,1,1,1,1,1,0.051259517669677734,0.015196113847196102,1197,0.029423274099826813,0.22907458245754242,0.026650231331586838,1,1,"580,744,655,797",4104,0.277047,0.145254,0.132819,0.698099,0.722076,0.159229,0.420291,3.681945,0.554991,0.277046783625731,0.14525380730628967,3.681944816108845,0.6980994152046783,,,2025-10-27 15:09:21,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091817_892802.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.21849919408559904,0.029489129781723022,0.027866816148161888,1.0,0.05735594592988491,0.14,0.21849919408559904,0.05735594592988491,0.21849919408559904,0.21849919408559904,0.21849919408559904,0.21849919408559904,0.19849919408559905,False,1066,1474,2315,2,2,2,2,2,0.0515306182205677,0.02320927008986473,4274,0.029489129781723022,0.34845098853111267,0.024845803156495094,2,1,"971,796,1044,857",4588,0.347646,0.241236,0.238599,0.644071,1.000000,0.206405,0.583061,2.444911,0.305512,0.3476460331299041,0.24123558402061462,2.4449111187623664,0.6440714908456844,texture,,2025-10-27 15:09:22,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_091937_535544.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.2526457723975194,0.026393748819828033,0.026706675067543983,1.0,0.05310042388737202,0.14,0.2526457723975194,0.05310042388737202,0.2526457723975194,0.2526457723975194,0.2526457723975194,0.2526457723975194,0.2326457723975194,False,1066,1349,1679,1,1,1,1,1,0.055606551468372345,0.023055683821439743,3067,0.026393748819828033,0.34356623888015747,0.022651880979537964,1,1,"606,742,702,796",5335,0.314714,0.269413,0.149725,0.761387,1.000000,0.308863,0.418299,3.251956,0.692699,0.3147141518275539,0.2694130837917328,3.251956496191645,0.7613870665417057,,,2025-10-27 15:09:24,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092040_390272.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.75,0.21078354954719605,0.02512599527835846,0.025696149095892906,1.0,0.050822144374251366,0.14,0.21078354954719605,0.050822144374251366,0.21078354954719605,0.21078354954719605,0.21078354954719605,0.21078354954719605,0.19078354954719606,False,1066,1863,2543,3,1,1,3,1,0.05943386256694794,0.021223099902272224,3441,0.02512599527835846,0.2719547152519226,0.020457923412322998,1,1,"949,816,1062,878",7182,0.354080,0.210709,0.201721,0.846143,1.000000,0.235401,0.581698,3.569282,0.692898,0.35407964355332777,0.21070881187915802,3.5692822531312887,0.8461431356168199,,,2025-10-27 15:09:26,5bda24f,./config/ROI.config,r101_os8_base_cty.pth
